
          ---- Aqueous concentrations vs. grid blocks at specified times ----
     85.730     -1.418     0.000  0.3003E+03  0.0000E+00  0.1000E+01  82.909  1.0000  5.6452  0.9520E-03
     85.800     20.540     0.000  0.3003E+03  0.0000E+00  0.1000E+01  88.504  1.0000  5.6452  0.1866E-02
     86.180    137.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 150.504  1.0000  5.6452  0.3656E-02
     88.070    -35.250     0.000  0.3003E+03  0.0000E+00  0.1000E+01  98.043  1.0000  5.6452  0.2969E-02
     89.080     66.430     0.000  0.3004E+03  0.0000E+00  0.1000E+01 116.128  1.0000  5.6452  0.4154E-02
     90.590    -10.190     0.000  0.3003E+03  0.0000E+00  0.1000E+01  89.579  1.0000  5.6452  0.1918E-02
     91.060    165.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 167.688  1.0000  5.6452  0.2628E-02
     92.420    -23.810     0.000  0.3003E+03  0.0000E+00  0.1000E+01  99.149  1.0000  5.6452  0.2919E-02
     93.260     14.910     0.000  0.3003E+03  0.0000E+00  0.1000E+01  93.380  1.0000  5.6452  0.2231E-02
     93.560     36.030     0.000  0.3003E+03  0.0000E+00  0.1000E+01 108.408  1.0000  5.6452  0.3472E-02
     94.720    -86.680     0.000  0.3004E+03  0.0000E+00  0.1000E+01 137.795  1.0000  5.6452  0.4022E-02
     95.540     24.770     0.000  0.3003E+03  0.0000E+00  0.1000E+01 105.751  1.0000  5.6452  0.3295E-02
     95.900   -104.600     0.000  0.3004E+03  0.0000E+00  0.1000E+01 142.344  1.0000  5.6452  0.3927E-02
     99.220    -64.340     0.000  0.3004E+03  0.0000E+00  0.1000E+01 126.529  1.0000  5.6452  0.3998E-02
    100.000   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 174.288  1.0000  5.6452  0.2181E-02
    100.000    -10.000     0.000  0.3003E+03  0.0000E+00  0.1000E+01 114.767  1.0000  5.6452  0.2688E-02
    100.000      0.000     0.000  0.3001E+03  0.0000E+00  0.1000E+01 128.836  1.0000  5.6452  0.2299E-02
    100.000     10.000     0.000  0.3002E+03  0.0000E+00  0.1000E+01 110.954  1.0000  5.6452  0.2672E-02
    100.000    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 177.534  1.0000  5.6452  0.1822E-02
    100.500    -28.820     0.000  0.3003E+03  0.0000E+00  0.1000E+01 114.310  1.0000  5.6452  0.3580E-02
    103.400     72.310     0.000  0.3004E+03  0.0000E+00  0.1000E+01 135.748  1.0000  5.6452  0.4140E-02
    103.800    -47.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 126.944  1.0000  5.6452  0.3864E-02
    104.300     16.790     0.000  0.3003E+03  0.0000E+00  0.1000E+01 131.714  1.0000  5.6452  0.3264E-02
    107.800     25.010     0.000  0.3003E+03  0.0000E+00  0.1000E+01 135.446  1.0000  5.6452  0.3462E-02
    108.000      4.792     0.000  0.3002E+03  0.0000E+00  0.1000E+01 166.452  1.0000  5.6452  0.2010E-02
    108.400     93.660     0.000  0.3004E+03  0.0000E+00  0.1000E+01 148.152  1.0000  5.6452  0.3788E-02
    108.700     51.130     0.000  0.3004E+03  0.0000E+00  0.1000E+01 135.395  1.0000  5.6452  0.4012E-02
    109.000   -119.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 160.482  1.0000  5.6452  0.3064E-02
    109.200     -7.025     0.000  0.3003E+03  0.0000E+00  0.1000E+01 164.934  1.0000  5.6452  0.2205E-02
    111.100    116.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 156.237  1.0000  5.6452  0.3408E-02
    111.700   -143.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 165.858  1.0000  5.6452  0.2724E-02
    112.800    -18.170     0.000  0.3003E+03  0.0000E+00  0.1000E+01 145.815  1.0000  5.6452  0.3162E-02
    113.000    -30.640     0.000  0.3003E+03  0.0000E+00  0.1000E+01 145.672  1.0000  5.6452  0.3419E-02
    114.800     30.130     0.000  0.3003E+03  0.0000E+00  0.1000E+01 148.244  1.0000  5.6452  0.3436E-02
    115.500    -77.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 152.322  1.0000  5.6452  0.3503E-02
    115.600      1.629     0.000  0.3003E+03  0.0000E+00  0.1000E+01 178.913  1.0000  5.6452  0.1386E-02
    115.700   -169.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 175.532  1.0000  5.6452  0.2015E-02
    117.000    -61.310     0.000  0.3004E+03  0.0000E+00  0.1000E+01 148.687  1.0000  5.6452  0.3576E-02
    117.000     14.390     0.000  0.3003E+03  0.0000E+00  0.1000E+01 164.313  1.0000  5.6452  0.2372E-02
    120.400     -9.988     0.000  0.3003E+03  0.0000E+00  0.1000E+01 177.486  1.0000  5.6452  0.1528E-02
    121.100    140.900     0.000  0.3004E+03  0.0000E+00  0.1000E+01 170.344  1.0000  5.6452  0.2406E-02
    121.700     71.210     0.000  0.3004E+03  0.0000E+00  0.1000E+01 152.907  1.0000  5.6452  0.3558E-02
    124.900    -47.950     0.000  0.3003E+03  0.0000E+00  0.1000E+01 154.562  1.0000  5.6452  0.3296E-02
    125.500    -95.160     0.000  0.3004E+03  0.0000E+00  0.1000E+01 162.894  1.0000  5.6452  0.2928E-02
    127.800      5.057     0.000  0.3003E+03  0.0000E+00  0.1000E+01 185.486  1.0000  5.6452  0.8922E-03
    129.600    -20.930     0.000  0.3003E+03  0.0000E+00  0.1000E+01 174.299  1.0000  5.6452  0.1855E-02
    130.300     46.260     0.000  0.3003E+03  0.0000E+00  0.1000E+01 161.573  1.0000  5.6452  0.2946E-02
    131.300    164.100     0.000  0.3004E+03  0.0000E+00  0.1000E+01 180.497  1.0000  5.6452  0.1514E-02
    131.600    -34.380     0.000  0.3003E+03  0.0000E+00  0.1000E+01 167.123  1.0000  5.6452  0.2467E-02
    133.200   -124.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 171.192  1.0000  5.6452  0.2345E-02
    133.600     25.080     0.000  0.3003E+03  0.0000E+00  0.1000E+01 174.793  1.0000  5.6452  0.1911E-02
    134.600     91.740     0.000  0.3004E+03  0.0000E+00  0.1000E+01 166.003  1.0000  5.6452  0.2777E-02
    138.000    -69.510     0.000  0.3004E+03  0.0000E+00  0.1000E+01 169.122  1.0000  5.6452  0.2433E-02
    139.000    117.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 171.324  1.0000  5.6452  0.2374E-02
    139.300     66.330     0.000  0.3004E+03  0.0000E+00  0.1000E+01 166.202  1.0000  5.6452  0.2745E-02
    140.900     -6.450     0.000  0.3003E+03  0.0000E+00  0.1000E+01 189.006  1.0000  5.6452  0.5431E-03
    144.300    -46.570     0.000  0.3003E+03  0.0000E+00  0.1000E+01 178.370  1.0000  5.6452  0.1640E-02
    146.400    -23.760     0.000  0.3003E+03  0.0000E+00  0.1000E+01 185.465  1.0000  5.6452  0.9256E-03
    148.700   -101.800     0.000  0.3004E+03  0.0000E+00  0.1000E+01 178.290  1.0000  5.6452  0.1696E-02
    148.700     10.830     0.000  0.3003E+03  0.0000E+00  0.1000E+01 189.189  1.0000  5.6452  0.5242E-03
    151.700     49.160     0.000  0.3003E+03  0.0000E+00  0.1000E+01 177.837  1.0000  5.6452  0.1751E-02
    152.000     31.460     0.000  0.3003E+03  0.0000E+00  0.1000E+01 182.252  1.0000  5.6452  0.1293E-02
    153.500   -151.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 183.910  1.0000  5.6452  0.1140E-02
    155.000    -78.900     0.000  0.3004E+03  0.0000E+00  0.1000E+01 182.744  1.0000  5.6452  0.1254E-02
    157.500     71.440     0.000  0.3004E+03  0.0000E+00  0.1000E+01 181.286  1.0000  5.6452  0.1416E-02
    157.900    -32.780     0.000  0.3003E+03  0.0000E+00  0.1000E+01 185.913  1.0000  5.6452  0.8890E-03
    158.500   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 185.042  1.0000  5.6452  0.1041E-02
    158.500   -178.900     0.000  0.3004E+03  0.0000E+00  0.1000E+01 185.975  1.0000  5.6452  0.9257E-03
    159.100   -119.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 182.195  1.0000  5.6452  0.1318E-02
    160.000     96.940     0.000  0.3004E+03  0.0000E+00  0.1000E+01 181.833  1.0000  5.6452  0.1348E-02
    160.300    -56.290     0.000  0.3004E+03  0.0000E+00  0.1000E+01 184.464  1.0000  5.6452  0.1049E-02
    162.100     -8.285     0.000  0.3003E+03  0.0000E+00  0.1000E+01 191.129  1.0000  5.6452  0.2989E-03
    163.800    133.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 188.000  1.0000  5.6452  0.6730E-03
    167.800     16.160     0.000  0.3003E+03  0.0000E+00  0.1000E+01 191.832  1.0000  5.6452  0.2196E-03
    169.300    169.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 187.802  1.0000  5.6452  0.7111E-03
    169.300    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 188.567  1.0000  5.6452  0.6175E-03
    172.900    -33.070     0.000  0.3003E+03  0.0000E+00  0.1000E+01 189.230  1.0000  5.6452  0.5278E-03
    174.400    -93.010     0.000  0.3004E+03  0.0000E+00  0.1000E+01 186.928  1.0000  5.6452  0.7993E-03
    174.400     43.160     0.000  0.3003E+03  0.0000E+00  0.1000E+01 190.470  1.0000  5.6452  0.3909E-03
    176.400     69.480     0.000  0.3004E+03  0.0000E+00  0.1000E+01 188.973  1.0000  5.6452  0.5683E-03
    180.100     -6.425     0.000  0.3003E+03  0.0000E+00  0.1000E+01 192.105  1.0000  5.6452  0.1825E-03
    180.700    -64.070     0.000  0.3004E+03  0.0000E+00  0.1000E+01 189.211  1.0000  5.6452  0.5366E-03
    181.600   -122.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 188.771  1.0000  5.6452  0.5922E-03
    183.200     91.350     0.000  0.3004E+03  0.0000E+00  0.1000E+01 188.228  1.0000  5.6452  0.6509E-03
    186.000     20.070     0.000  0.3003E+03  0.0000E+00  0.1000E+01 191.719  1.0000  5.6452  0.2352E-03
    188.600    -31.460     0.000  0.3003E+03  0.0000E+00  0.1000E+01 191.428  1.0000  5.6452  0.2701E-03
    200.000   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 191.224  1.0000  5.6452  0.2952E-03
    200.000   -143.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 189.909  1.0000  5.6452  0.4576E-03
    200.000   -122.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.980  1.0000  5.6452  0.3274E-03
    200.000    -87.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.504  1.0000  5.6452  0.3829E-03
    200.000    -50.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.285  1.0000  5.6452  0.4108E-03
    200.000    -31.460     0.000  0.3003E+03  0.0000E+00  0.1000E+01 191.412  1.0000  5.6452  0.2722E-03
    200.000      0.000     0.000  0.3003E+03  0.0000E+00  0.1000E+01 192.587  1.0000  5.6452  0.1217E-03
    200.000     20.070     0.000  0.3003E+03  0.0000E+00  0.1000E+01 191.791  1.0000  5.6452  0.2265E-03
    200.000     50.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.712  1.0000  5.6452  0.3619E-03
    200.000     75.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 189.948  1.0000  5.6452  0.4532E-03
    200.000    100.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.043  1.0000  5.6452  0.4389E-03
    200.000    169.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 192.006  1.0000  5.6452  0.1950E-03
    200.000    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 191.995  1.0000  5.6452  0.1962E-03
ZONE T= "0.100000E+01 d"  F=POINT
   -200.000   -200.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  92.786  1.0000  5.6452  0.4279E-03
   -200.000   -125.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.899  1.0000  5.6452  0.1257E-04
   -200.000    -90.440     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.852  1.0000  5.6452  0.2108E-05
   -200.000    -50.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.849  1.0000  5.6452  0.1180E-05
   -200.000    -37.060     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.850  1.0000  5.6452  0.1396E-05
   -200.000      0.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.856  1.0000  5.6452  0.2967E-05
   -200.000     21.280     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.856  1.0000  5.6452  0.2976E-05
   -200.000     50.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.850  1.0000  5.6452  0.1542E-05
   -200.000     66.820     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.855  1.0000  5.6452  0.2673E-05
   -200.000    100.700     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.865  1.0000  5.6452  0.5181E-05
   -200.000    125.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.879  1.0000  5.6452  0.8589E-05
   -200.000    171.500     0.000  0.3009E+03  0.0000E+00  0.1000E+01  81.116  1.0000  5.6452  0.4618E-04
   -200.000    200.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  81.889  1.0000  5.6452  0.1309E-03
   -187.600     21.280     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.5040E-06
   -186.000    -37.060     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.2573E-06
   -183.000    -90.440     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.849  1.0000  5.6452  0.1202E-05
   -180.400    100.700     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.857  1.0000  5.6452  0.3268E-05
   -179.100    -63.140     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.5882E-06
   -178.400    -21.660     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1602E-06
   -177.800     35.260     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.2964E-06
   -177.500     66.820     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.7915E-06
   -175.500      1.732     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9609E-08
   -173.200   -119.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.856  1.0000  5.6452  0.3322E-05
   -167.000    171.500     0.000  0.3009E+03  0.0000E+00  0.1000E+01  81.124  1.0000  5.6452  0.4868E-04
   -167.000    200.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  81.858  1.0000  5.6452  0.1295E-03
   -164.700    139.100     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.913  1.0000  5.6452  0.1566E-04
   -164.300    -49.710     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.4873E-07
   -164.100     47.060     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1166E-06
   -162.800   -200.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  83.787  1.0000  5.6452  0.1672E-03
   -162.800   -176.700     0.000  0.3009E+03  0.0000E+00  0.1000E+01  81.057  1.0000  5.6452  0.3843E-04
   -161.300    -21.010     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.1464E-09
   -161.200     21.020     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.1738E-09
   -159.500    -82.340     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.3741E-06
   -157.500   -147.200     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.884  1.0000  5.6452  0.9676E-05
   -155.400     95.360     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.4548E-06
   -155.000     -0.383     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9918E-10
   -154.300     68.540     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1492E-06
   -150.500   -113.200     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.849  1.0000  5.6452  0.1031E-05
   -150.100    -41.880     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.1519E-09
   -148.400     42.710     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.1466E-09
   -144.600    126.800     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.853  1.0000  5.6452  0.1970E-05
   -143.700    -68.140     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1649E-07
   -142.900    -23.060     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9844E-10
   -141.100     20.750     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9845E-10
   -139.400     -1.308     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -136.500     61.520     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.1347E-09
   -134.600    -95.960     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.2014E-06
   -134.300    -45.670     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9852E-10
   -133.500     84.490     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.5362E-07
   -129.500     44.110     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9846E-10
   -128.100    -14.030     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -127.800   -139.900     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.871  1.0000  5.6452  0.6390E-05
   -125.700    110.200     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.2525E-06
   -125.000    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.745  1.0000  5.6452  0.1158E-03
   -124.700      6.564     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -124.600    164.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.069  1.0000  5.6452  0.3780E-04
   -123.400    -36.070     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
   -122.700     26.740     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -122.100    -79.990     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.7683E-08
   -121.500   -168.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.339  1.0000  5.6452  0.4511E-04
   -118.900    -60.070     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9904E-10
   -117.600     16.020     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -116.000   -120.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.5123E-06
   -115.700     68.170     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1300E-09
   -114.500    -19.230     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -114.500     -9.829     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.842  1.0000  5.6452  0.9843E-10
   -112.100      0.793     0.000  0.3011E+03  0.0000E+00  0.1000E+01  80.841  1.0000  5.6452  0.9843E-10
   -111.100     45.660     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9844E-10
   -108.600     91.580     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.2674E-07
   -108.300    138.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.861  1.0000  5.6452  0.3179E-05
   -108.100     24.640     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -106.900    -23.870     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
   -106.500    -98.520     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.5838E-07
   -106.200      9.610     0.000  0.3011E+03  0.0000E+00  0.1000E+01  80.841  1.0000  5.6452  0.9843E-10
   -105.200    -42.180     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
   -101.800    -76.550     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1920E-08
   -100.000   -200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.641  1.0000  5.6452  0.6908E-04
   -100.000    -10.000     0.000  0.3011E+03  0.0000E+00  0.1000E+01  80.841  1.0000  5.6452  0.9843E-10
   -100.000      0.000     0.000  0.3013E+03  0.0000E+00  0.1000E+01  80.838  1.0000  5.6452  0.9843E-10
   -100.000     10.000     0.000  0.3011E+03  0.0000E+00  0.1000E+01  80.841  1.0000  5.6452  0.9843E-10
    -99.140    -18.090     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.842  1.0000  5.6452  0.9843E-10
    -95.480    -56.250     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9854E-10
    -94.260    114.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.1544E-06
    -94.200     -3.118     0.000  0.3011E+03  0.0000E+00  0.1000E+01  80.841  1.0000  5.6452  0.9843E-10
    -93.940     42.630     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
    -93.480      7.056     0.000  0.3011E+03  0.0000E+00  0.1000E+01  80.841  1.0000  5.6452  0.9843E-10
    -93.480     61.020     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1027E-09
    -93.390    -12.130     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.842  1.0000  5.6452  0.9843E-10
    -93.080     76.880     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.1232E-09
    -92.150    -26.810     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
    -91.790    180.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.255  1.0000  5.6452  0.5889E-04
    -91.790    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.829  1.0000  5.6452  0.1238E-03
    -91.410     28.190     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
    -90.620   -143.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.942  1.0000  5.6452  0.1089E-04
    -88.520     15.480     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
    -85.130    -39.060     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
    -84.730   -115.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.2295E-06
    -83.960     -4.299     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
    -82.060      7.961     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
    -81.810   -171.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.362  1.0000  5.6452  0.4849E-04
    -81.650    -69.770     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.5044E-09
    -81.420    -16.710     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.843  1.0000  5.6452  0.9843E-10
    -81.370    -90.330     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.1463E-07
    -78.840     92.160     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.5977E-08
    -76.950     51.910     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9942E-10
    -75.960     18.860     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
    -74.050     36.000     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9843E-10
    -73.770      4.618     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
    -73.220    164.200     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.128  1.0000  5.6452  0.4010E-04
    -73.020    -52.600     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9847E-10
    -72.670     -9.284     0.000  0.3010E+03  0.0000E+00  0.1000E+01  80.844  1.0000  5.6452  0.9843E-10
    -72.200    134.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.853  1.0000  5.6452  0.1594E-05
    -69.340    -30.410     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9843E-10
    -67.920     72.350     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.1172E-09
    -65.250    108.200     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.5874E-07
    -61.600      0.760     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9843E-10
    -60.360    -97.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.4572E-07
    -59.860     22.590     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9843E-10
    -59.810    -70.230     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.9191E-09
    -57.550   -123.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.858  1.0000  5.6452  0.1513E-05
    -56.850     49.190     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.9910E-10
    -55.400    -44.590     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.9846E-10
    -54.770    -18.840     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9843E-10
    -53.920   -149.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.074  1.0000  5.6452  0.2296E-04
    -50.000    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.467  1.0000  5.6452  0.8030E-04
    -48.920      3.073     0.000  0.3009E+03  0.0000E+00  0.1000E+01  80.845  1.0000  5.6452  0.9843E-10
    -46.930     31.990     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.9853E-10
    -46.700     89.890     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.1896E-07
    -45.950     64.020     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.1109E-09
    -44.670    148.900     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.012  1.0000  5.6452  0.2357E-04
    -42.420    -30.440     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.846  1.0000  5.6452  0.9844E-10
    -42.020    -76.750     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.7459E-08
    -41.510   -200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.537  1.0000  5.6452  0.6682E-04
